Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
25.08.2025 21:45;25.08.2025 22:00;138,04;133,92;136,07;138,04;138,05;126,28;136,07;131,61;136,31;137,61;136,38;119,20;137,47;-;126,28;136,02;136,79
25.08.2025 22:00;25.08.2025 22:15;115,04;114,04;115,04;115,04;115,04;115,04;115,04;111,42;115,04;115,04;112,25;110,49;115,04;-;115,04;115,04;115,04
25.08.2025 22:15;25.08.2025 22:30;115,04;114,04;115,04;115,04;115,04;115,04;115,04;111,42;115,04;115,04;112,25;110,49;115,04;-;115,04;115,04;115,04
25.08.2025 22:30;25.08.2025 22:45;115,04;114,04;115,04;115,04;115,04;115,04;115,04;111,42;115,04;115,04;112,25;110,49;115,04;-;115,04;115,04;115,04
25.08.2025 22:45;25.08.2025 23:00;115,04;114,04;115,04;115,04;115,04;115,04;115,04;111,42;115,04;115,04;112,25;110,49;115,04;-;115,04;115,04;115,04
25.08.2025 23:00;25.08.2025 23:15;105,15;104,55;105,15;105,15;105,15;105,15;105,15;101,89;105,15;105,15;101,89;105,11;105,15;-;115,00;105,15;105,15
25.08.2025 23:15;25.08.2025 23:30;105,15;104,55;105,15;105,15;105,15;105,15;105,15;101,89;105,15;105,15;101,89;105,11;105,15;-;115,00;105,15;105,15
25.08.2025 23:30;25.08.2025 23:45;105,15;104,55;105,15;105,15;105,15;105,15;105,15;101,89;105,15;105,15;101,89;105,11;105,15;-;115,00;105,15;105,15
25.08.2025 23:45;26.08.2025 00:00;105,15;104,55;105,15;105,15;105,15;105,15;105,15;101,89;105,15;105,15;101,89;105,11;105,15;-;115,00;105,15;105,15
26.08.2025 00:00;26.08.2025 00:15;105,80;103,06;98,52;105,80;105,80;94,83;104,56;103,15;104,68;105,59;103,15;102,11;105,52;-;105,70;104,19;104,91
26.08.2025 00:15;26.08.2025 00:30;105,80;103,06;98,52;105,80;105,80;94,83;104,56;103,15;104,68;105,59;103,15;102,11;105,52;-;105,70;104,19;104,91
26.08.2025 00:30;26.08.2025 00:45;105,80;103,06;98,52;105,80;105,80;94,83;104,56;103,15;104,68;105,59;103,15;102,11;105,52;-;105,70;104,19;104,91
26.08.2025 00:45;26.08.2025 01:00;105,80;103,06;98,52;105,80;105,80;94,83;104,56;103,15;104,68;105,59;103,15;102,11;105,52;-;105,70;104,19;104,91
26.08.2025 01:00;26.08.2025 01:15;100,44;97,90;95,67;100,44;100,44;86,78;96,93;96,74;101,66;100,98;97,66;98,55;101,05;-;105,10;102,02;101,49
26.08.2025 01:15;26.08.2025 01:30;100,44;97,90;95,67;100,44;100,44;86,78;96,93;96,74;101,66;100,98;97,66;98,55;101,05;-;105,10;102,02;101,49
26.08.2025 01:30;26.08.2025 01:45;100,44;97,90;95,67;100,44;100,44;86,78;96,93;96,74;101,66;100,98;97,66;98,55;101,05;-;105,10;102,02;101,49
26.08.2025 01:45;26.08.2025 02:00;100,44;97,90;95,67;100,44;100,44;86,78;96,93;96,74;101,66;100,98;97,66;98,55;101,05;-;105,10;102,02;101,49
26.08.2025 02:00;26.08.2025 02:15;96,58;92,28;87,79;96,58;96,58;70,37;86,00;94,17;99,04;97,65;94,17;94,97;97,80;-;105,10;99,76;98,69
26.08.2025 02:15;26.08.2025 02:30;96,58;92,28;87,79;96,58;96,58;70,37;86,00;94,17;99,04;97,65;94,17;94,97;97,80;-;105,10;99,76;98,69
26.08.2025 02:30;26.08.2025 02:45;96,58;92,28;87,79;96,58;96,58;70,37;86,00;94,17;99,04;97,65;94,17;94,97;97,80;-;105,10;99,76;98,69
26.08.2025 02:45;26.08.2025 03:00;96,58;92,28;87,79;96,58;96,58;70,37;86,00;94,17;99,04;97,65;94,17;94,97;97,80;-;105,10;99,76;98,69
26.08.2025 03:00;26.08.2025 03:15;94,79;89,63;84,16;94,79;94,79;63,58;80,62;92,04;97,68;96,06;92,04;93,93;96,22;-;102,56;98,54;97,28
26.08.2025 03:15;26.08.2025 03:30;94,79;89,63;84,16;94,79;94,79;63,58;80,62;92,04;97,68;96,06;92,04;93,93;96,22;-;102,56;98,54;97,28
26.08.2025 03:30;26.08.2025 03:45;94,79;89,63;84,16;94,79;94,79;63,58;80,62;92,04;97,68;96,06;92,04;93,93;96,22;-;102,56;98,54;97,28
26.08.2025 03:45;26.08.2025 04:00;94,79;89,63;84,16;94,79;94,79;63,58;80,62;92,04;97,68;96,06;92,04;93,93;96,22;-;102,56;98,54;97,28
26.08.2025 04:00;26.08.2025 04:15;96,27;90,48;83,61;96,27;96,27;58,35;82,58;93,96;99,89;97,84;93,96;94,47;98,05;-;102,56;100,94;99,37
26.08.2025 04:15;26.08.2025 04:30;96,27;90,48;83,61;96,27;96,27;58,35;82,58;93,96;99,89;97,84;93,96;94,47;98,05;-;102,56;100,94;99,37
26.08.2025 04:30;26.08.2025 04:45;96,27;90,48;83,61;96,27;96,27;58,35;82,58;93,96;99,89;97,84;93,96;94,47;98,05;-;102,56;100,94;99,37
26.08.2025 04:45;26.08.2025 05:00;96,27;90,48;83,61;96,27;96,27;58,35;82,58;93,96;99,89;97,84;93,96;94,47;98,05;-;102,56;100,94;99,37
26.08.2025 05:00;26.08.2025 05:15;106,60;96,65;78,51;106,60;106,60;66,86;94,25;96,47;102,17;105,78;96,46;104,08;105,41;-;105,10;100,46;103,14
26.08.2025 05:15;26.08.2025 05:30;106,60;96,65;78,51;106,60;106,60;66,86;94,25;96,47;102,17;105,78;96,46;104,08;105,41;-;105,10;100,46;103,14
26.08.2025 05:30;26.08.2025 05:45;106,60;96,65;78,51;106,60;106,60;66,86;94,25;96,47;102,17;105,78;96,46;104,08;105,41;-;105,10;100,46;103,14
26.08.2025 05:45;26.08.2025 06:00;106,60;96,65;78,51;106,60;106,60;66,86;94,25;96,47;102,17;105,78;96,46;104,08;105,41;-;105,10;100,46;103,14
26.08.2025 06:00;26.08.2025 06:15;124,59;110,56;93,45;124,59;119,37;86,97;92,00;95,35;119,29;123,76;121,36;117,00;123,03;-;118,04;118,04;120,76
26.08.2025 06:15;26.08.2025 06:30;124,59;110,56;93,45;124,59;119,37;86,97;92,00;95,35;119,29;123,76;121,36;117,00;123,03;-;118,04;118,04;120,76
26.08.2025 06:30;26.08.2025 06:45;124,59;110,56;93,45;124,59;119,37;86,97;92,00;95,35;119,29;123,76;121,36;117,00;123,03;-;118,04;118,04;120,76
26.08.2025 06:45;26.08.2025 07:00;124,59;110,56;93,45;124,59;119,37;86,97;92,00;95,35;119,29;123,76;121,36;117,00;123,03;-;118,04;118,04;120,76
26.08.2025 07:00;26.08.2025 07:15;123,45;114,95;101,94;123,45;128,33;95,44;106,20;99,56;120,00;123,14;131,07;112,59;122,70;-;130,76;118,89;121,10
26.08.2025 07:15;26.08.2025 07:30;123,45;114,95;101,94;123,45;128,33;95,44;106,20;99,56;120,00;123,14;131,07;112,59;122,70;-;130,76;118,89;121,10
26.08.2025 07:30;26.08.2025 07:45;123,45;114,95;101,94;123,45;128,33;95,44;106,20;99,56;120,00;123,14;131,07;112,59;122,70;-;130,76;118,89;121,10
26.08.2025 07:45;26.08.2025 08:00;123,45;114,95;101,94;123,45;128,33;95,44;106,20;99,56;120,00;123,14;131,07;112,59;122,70;-;130,76;118,89;121,10
26.08.2025 08:00;26.08.2025 08:15;106,79;104,08;100,40;106,79;107,23;97,48;104,62;95,86;105,85;106,73;108,31;104,94;106,64;-;132,38;105,45;106,14
26.08.2025 08:15;26.08.2025 08:30;106,79;104,08;100,40;106,79;107,23;97,48;104,62;95,86;105,85;106,73;108,31;104,94;106,64;-;132,38;105,45;106,14
26.08.2025 08:30;26.08.2025 08:45;106,79;104,08;100,40;106,79;107,23;97,48;104,62;95,86;105,85;106,73;108,31;104,94;106,64;-;132,38;105,45;106,14
26.08.2025 08:45;26.08.2025 09:00;106,79;104,08;100,40;106,79;107,23;97,48;104,62;95,86;105,85;106,73;108,31;104,94;106,64;-;132,38;105,45;106,14
26.08.2025 09:00;26.08.2025 09:15;90,00;90,71;90,00;90,00;94,15;90,00;90,00;89,05;90,00;90,00;94,64;89,96;90,00;-;123,00;90,00;90,00
26.08.2025 09:15;26.08.2025 09:30;90,00;90,71;90,00;90,00;94,15;90,00;90,00;89,05;90,00;90,00;94,64;89,96;90,00;-;123,00;90,00;90,00
26.08.2025 09:30;26.08.2025 09:45;90,00;90,71;90,00;90,00;94,15;90,00;90,00;89,05;90,00;90,00;94,64;89,96;90,00;-;123,00;90,00;90,00
26.08.2025 09:45;26.08.2025 10:00;90,00;90,71;90,00;90,00;94,15;90,00;90,00;89,05;90,00;90,00;94,64;89,96;90,00;-;123,00;90,00;90,00
26.08.2025 10:00;26.08.2025 10:15;77,47;77,36;77,45;80,54;82,31;70,00;77,80;85,00;65,00;80,94;82,59;75,54;73,77;-;120,03;62,34;51,01
26.08.2025 10:15;26.08.2025 10:30;77,47;77,36;77,45;80,54;82,31;70,00;77,80;85,00;65,00;80,94;82,59;75,54;73,77;-;120,03;62,34;51,01
26.08.2025 10:30;26.08.2025 10:45;77,47;77,36;77,45;80,54;82,31;70,00;77,80;85,00;65,00;80,94;82,59;75,54;73,77;-;120,03;62,34;51,01
26.08.2025 10:45;26.08.2025 11:00;77,47;77,36;77,45;80,54;82,31;70,00;77,80;85,00;65,00;80,94;82,59;75,54;73,77;-;120,03;62,34;51,01
26.08.2025 11:00;26.08.2025 11:15;61,60;64,77;61,11;64,04;68,12;60,65;61,35;82,87;57,30;71,04;68,34;54,93;62,72;-;117,49;52,28;38,12
26.08.2025 11:15;26.08.2025 11:30;61,60;64,77;61,11;64,04;68,12;60,65;61,35;82,87;57,30;71,04;68,34;54,93;62,72;-;117,49;52,28;38,12
26.08.2025 11:30;26.08.2025 11:45;61,60;64,77;61,11;64,04;68,12;60,65;61,35;82,87;57,30;71,04;68,34;54,93;62,72;-;117,49;52,28;38,12
26.08.2025 11:45;26.08.2025 12:00;61,60;64,77;61,11;64,04;68,12;60,65;61,35;82,87;57,30;71,04;68,34;54,93;62,72;-;117,49;52,28;38,12
26.08.2025 12:00;26.08.2025 12:15;41,95;49,06;41,59;50,00;53,87;41,25;41,75;78,27;38,76;65,00;53,88;32,51;42,78;-;100,00;35,04;24,52
26.08.2025 12:15;26.08.2025 12:30;41,95;49,06;41,59;50,00;53,87;41,25;41,75;78,27;38,76;65,00;53,88;32,51;42,78;-;100,00;35,04;24,52
26.08.2025 12:30;26.08.2025 12:45;41,95;49,06;41,59;50,00;53,87;41,25;41,75;78,27;38,76;65,00;53,88;32,51;42,78;-;100,00;35,04;24,52
26.08.2025 12:45;26.08.2025 13:00;41,95;49,06;41,59;50,00;53,87;41,25;41,75;78,27;38,76;65,00;53,88;32,51;42,78;-;100,00;35,04;24,52
26.08.2025 13:00;26.08.2025 13:15;26,28;38,88;26,28;36,59;42,49;26,28;26,28;78,22;26,28;70,99;42,50;25,46;26,28;-;99,60;26,28;26,28
26.08.2025 13:15;26.08.2025 13:30;26,28;38,88;26,28;36,59;42,49;26,28;26,28;78,22;26,28;70,99;42,50;25,46;26,28;-;99,60;26,28;26,28
26.08.2025 13:30;26.08.2025 13:45;26,28;38,88;26,28;36,59;42,49;26,28;26,28;78,22;26,28;70,99;42,50;25,46;26,28;-;99,60;26,28;26,28
26.08.2025 13:45;26.08.2025 14:00;26,28;38,88;26,28;36,59;42,49;26,28;26,28;78,22;26,28;70,99;42,50;25,46;26,28;-;99,60;26,28;26,28
26.08.2025 14:00;26.08.2025 14:15;38,05;51,44;38,05;50,08;70,25;38,05;38,05;78,83;38,05;66,65;70,25;39,55;38,05;-;102,97;38,05;38,05
26.08.2025 14:15;26.08.2025 14:30;38,05;51,44;38,05;50,08;70,25;38,05;38,05;78,83;38,05;66,65;70,25;39,55;38,05;-;102,97;38,05;38,05
26.08.2025 14:30;26.08.2025 14:45;38,05;51,44;38,05;50,08;70,25;38,05;38,05;78,83;38,05;66,65;70,25;39,55;38,05;-;102,97;38,05;38,05
26.08.2025 14:45;26.08.2025 15:00;38,05;51,44;38,05;50,08;70,25;38,05;38,05;78,83;38,05;66,65;70,25;39,55;38,05;-;102,97;38,05;38,05
26.08.2025 15:00;26.08.2025 15:15;72,39;73,72;69,19;72,39;82,76;47,44;70,10;82,76;73,76;81,69;82,76;75,07;73,05;-;105,10;74,38;73,65
26.08.2025 15:15;26.08.2025 15:30;72,39;73,72;69,19;72,39;82,76;47,44;70,10;82,76;73,76;81,69;82,76;75,07;73,05;-;105,10;74,38;73,65
26.08.2025 15:30;26.08.2025 15:45;72,39;73,72;69,19;72,39;82,76;47,44;70,10;82,76;73,76;81,69;82,76;75,07;73,05;-;105,10;74,38;73,65
26.08.2025 15:45;26.08.2025 16:00;72,39;73,72;69,19;72,39;82,76;47,44;70,10;82,76;73,76;81,69;82,76;75,07;73,05;-;105,10;74,38;73,65
26.08.2025 16:00;26.08.2025 16:15;88,26;86,58;80,00;88,26;92,89;60,00;83,82;92,82;90,57;96,58;92,90;85,10;89,43;-;110,65;91,46;90,36
26.08.2025 16:15;26.08.2025 16:30;88,26;86,58;80,00;88,26;92,89;60,00;83,82;92,82;90,57;96,58;92,90;85,10;89,43;-;110,65;91,46;90,36
26.08.2025 16:30;26.08.2025 16:45;88,26;86,58;80,00;88,26;92,89;60,00;83,82;92,82;90,57;96,58;92,90;85,10;89,43;-;110,65;91,46;90,36
26.08.2025 16:45;26.08.2025 17:00;88,26;86,58;80,00;88,26;92,89;60,00;83,82;92,82;90,57;96,58;92,90;85,10;89,43;-;110,65;91,46;90,36
26.08.2025 17:00;26.08.2025 17:15;105,05;98,95;93,33;105,05;102,67;65,03;98,44;96,83;105,46;106,84;103,23;104,75;106,86;-;114,36;114,36;109,19
26.08.2025 17:15;26.08.2025 17:30;105,05;98,95;93,33;105,05;102,67;65,03;98,44;96,83;105,46;106,84;103,23;104,75;106,86;-;114,36;114,36;109,19
26.08.2025 17:30;26.08.2025 17:45;105,05;98,95;93,33;105,05;102,67;65,03;98,44;96,83;105,46;106,84;103,23;104,75;106,86;-;114,36;114,36;109,19
26.08.2025 17:45;26.08.2025 18:00;105,05;98,95;93,33;105,05;102,67;65,03;98,44;96,83;105,46;106,84;103,23;104,75;106,86;-;114,36;114,36;109,19
26.08.2025 18:00;26.08.2025 18:15;131,09;116,88;94,30;131,09;131,09;76,10;116,03;104,03;120,10;132,99;131,20;118,05;130,67;-;132,38;132,38;129,80
26.08.2025 18:15;26.08.2025 18:30;131,09;116,88;94,30;131,09;131,09;76,10;116,03;104,03;120,10;132,99;131,20;118,05;130,67;-;132,38;132,38;129,80
26.08.2025 18:30;26.08.2025 18:45;131,09;116,88;94,30;131,09;131,09;76,10;116,03;104,03;120,10;132,99;131,20;118,05;130,67;-;132,38;132,38;129,80
26.08.2025 18:45;26.08.2025 19:00;131,09;116,88;94,30;131,09;131,09;76,10;116,03;104,03;120,10;132,99;131,20;118,05;130,67;-;132,38;132,38;129,80
26.08.2025 19:00;26.08.2025 19:15;196,88;163,91;122,00;196,88;194,69;103,14;152,52;124,01;184,92;194,69;194,69;142,01;193,46;-;137,00;181,39;187,92
26.08.2025 19:15;26.08.2025 19:30;196,88;163,91;122,00;196,88;194,69;103,14;152,52;124,01;184,92;194,69;194,69;142,01;193,46;-;137,00;181,39;187,92
26.08.2025 19:30;26.08.2025 19:45;196,88;163,91;122,00;196,88;194,69;103,14;152,52;124,01;184,92;194,69;194,69;142,01;193,46;-;137,00;181,39;187,92
26.08.2025 19:45;26.08.2025 20:00;196,88;163,91;122,00;196,88;194,69;103,14;152,52;124,01;184,92;194,69;194,69;142,01;193,46;-;137,00;181,39;187,92
26.08.2025 20:00;26.08.2025 20:15;180,17;166,19;138,00;180,17;182,36;117,00;170,01;162,93;177,36;199,46;182,36;132,79;185,66;-;137,00;177,88;184,86
26.08.2025 20:15;26.08.2025 20:30;180,17;166,19;138,00;180,17;182,36;117,00;170,01;162,93;177,36;199,46;182,36;132,79;185,66;-;137,00;177,88;184,86
26.08.2025 20:30;26.08.2025 20:45;180,17;166,19;138,00;180,17;182,36;117,00;170,01;162,93;177,36;199,46;182,36;132,79;185,66;-;137,00;177,88;184,86
26.08.2025 20:45;26.08.2025 21:00;180,17;166,19;138,00;180,17;182,36;117,00;170,01;162,93;177,36;199,46;182,36;132,79;185,66;-;137,00;177,88;184,86
26.08.2025 21:00;26.08.2025 21:15;123,30;123,99;123,37;123,30;126,33;123,46;123,30;118,71;124,37;128,15;126,33;121,60;124,99;-;124,99;124,99;125,66
26.08.2025 21:15;26.08.2025 21:30;123,30;123,99;123,37;123,30;126,33;123,46;123,30;118,71;124,37;128,15;126,33;121,60;124,99;-;124,99;124,99;125,66
26.08.2025 21:30;26.08.2025 21:45;123,30;123,99;123,37;123,30;126,33;123,46;123,30;118,71;124,37;128,15;126,33;121,60;124,99;-;124,99;124,99;125,66
26.08.2025 21:45;26.08.2025 22:00;123,30;123,99;123,37;123,30;126,33;123,46;123,30;118,71;124,37;128,15;126,33;121,60;124,99;-;124,99;124,99;125,66
26.08.2025 22:00;26.08.2025 22:15;109,47;108,56;109,48;109,47;106,84;109,50;109,47;105,13;109,65;110,13;106,84;108,00;109,69;-;112,17;109,70;109,79
26.08.2025 22:15;26.08.2025 22:30;109,47;108,56;109,48;109,47;106,84;109,50;109,47;105,13;109,65;110,13;106,84;108,00;109,69;-;112,17;109,70;109,79
26.08.2025 22:30;26.08.2025 22:45;109,47;108,56;109,48;109,47;106,84;109,50;109,47;105,13;109,65;110,13;106,84;108,00;109,69;-;112,17;109,70;109,79
26.08.2025 22:45;26.08.2025 23:00;109,47;108,56;109,48;109,47;106,84;109,50;109,47;105,13;109,65;110,13;106,84;108,00;109,69;-;112,17;109,70;109,79
26.08.2025 23:00;26.08.2025 23:15;97,67;98,18;97,79;97,67;97,27;97,90;97,67;95,33;99,08;102,63;95,33;99,95;99,37;-;116,00;99,39;100,06
26.08.2025 23:15;26.08.2025 23:30;97,67;98,18;97,79;97,67;97,27;97,90;97,67;95,33;99,08;102,63;95,33;99,95;99,37;-;116,00;99,39;100,06
26.08.2025 23:30;26.08.2025 23:45;97,67;98,18;97,79;97,67;97,27;97,90;97,67;95,33;99,08;102,63;95,33;99,95;99,37;-;116,00;99,39;100,06
26.08.2025 23:45;27.08.2025 00:00;97,67;98,18;97,79;97,67;97,27;97,90;97,67;95,33;99,08;102,63;95,33;99,95;99,37;-;116,00;99,39;100,06
27.08.2025 00:00;27.08.2025 00:15;96,59;97,44;97,67;96,59;96,60;97,41;95,40;92,01;98,41;103,10;97,06;98,72;98,91;-;110,00;98,97;99,81
27.08.2025 00:15;27.08.2025 00:30;96,59;97,44;97,67;96,59;96,60;97,41;95,40;92,01;98,41;103,10;97,06;98,72;98,91;-;110,00;98,97;99,81
27.08.2025 00:30;27.08.2025 00:45;96,59;97,44;97,67;96,59;96,60;97,41;95,40;92,01;98,41;103,10;97,06;98,72;98,91;-;110,00;98,97;99,81
27.08.2025 00:45;27.08.2025 01:00;96,59;97,44;97,67;96,59;96,60;97,41;95,40;92,01;98,41;103,10;97,06;98,72;98,91;-;110,00;98,97;99,81
27.08.2025 01:00;27.08.2025 01:15;89,98;90,18;90,00;89,98;89,99;90,02;89,98;87,38;90,17;90,67;90,23;93,37;90,23;-;105,03;90,23;90,33
27.08.2025 01:15;27.08.2025 01:30;89,98;90,18;90,00;89,98;89,99;90,02;89,98;87,38;90,17;90,67;90,23;93,37;90,23;-;105,03;90,23;90,33
27.08.2025 01:30;27.08.2025 01:45;89,98;90,18;90,00;89,98;89,99;90,02;89,98;87,38;90,17;90,67;90,23;93,37;90,23;-;105,03;90,23;90,33
27.08.2025 01:45;27.08.2025 02:00;89,98;90,18;90,00;89,98;89,99;90,02;89,98;87,38;90,17;90,67;90,23;93,37;90,23;-;105,03;90,23;90,33
27.08.2025 02:00;27.08.2025 02:15;86,52;86,65;86,54;86,52;86,53;86,55;86,52;84,01;86,70;87,20;86,72;89,09;86,76;-;98,37;86,76;86,86
27.08.2025 02:15;27.08.2025 02:30;86,52;86,65;86,54;86,52;86,53;86,55;86,52;84,01;86,70;87,20;86,72;89,09;86,76;-;98,37;86,76;86,86
27.08.2025 02:30;27.08.2025 02:45;86,52;86,65;86,54;86,52;86,53;86,55;86,52;84,01;86,70;87,20;86,72;89,09;86,76;-;98,37;86,76;86,86
27.08.2025 02:45;27.08.2025 03:00;86,52;86,65;86,54;86,52;86,53;86,55;86,52;84,01;86,70;87,20;86,72;89,09;86,76;-;98,37;86,76;86,86
27.08.2025 03:00;27.08.2025 03:15;87,25;86,27;86,91;87,25;87,26;80,36;83,80;84,72;88,40;87,94;87,42;87,06;87,90;-;99,50;88,66;88,28
27.08.2025 03:15;27.08.2025 03:30;87,25;86,27;86,91;87,25;87,26;80,36;83,80;84,72;88,40;87,94;87,42;87,06;87,90;-;99,50;88,66;88,28
27.08.2025 03:30;27.08.2025 03:45;87,25;86,27;86,91;87,25;87,26;80,36;83,80;84,72;88,40;87,94;87,42;87,06;87,90;-;99,50;88,66;88,28
27.08.2025 03:45;27.08.2025 04:00;87,25;86,27;86,91;87,25;87,26;80,36;83,80;84,72;88,40;87,94;87,42;87,06;87,90;-;99,50;88,66;88,28
27.08.2025 04:00;27.08.2025 04:15;90,00;88,55;89,45;90,00;90,01;79,04;84,49;87,05;91,72;90,75;90,19;90,43;90,91;-;105,02;92,11;91,45
27.08.2025 04:15;27.08.2025 04:30;90,00;88,55;89,45;90,00;90,01;79,04;84,49;87,05;91,72;90,75;90,19;90,43;90,91;-;105,02;92,11;91,45
27.08.2025 04:30;27.08.2025 04:45;90,00;88,55;89,45;90,00;90,01;79,04;84,49;87,05;91,72;90,75;90,19;90,43;90,91;-;105,02;92,11;91,45
27.08.2025 04:45;27.08.2025 05:00;90,00;88,55;89,45;90,00;90,01;79,04;84,49;87,05;91,72;90,75;90,19;90,43;90,91;-;105,02;92,11;91,45
27.08.2025 05:00;27.08.2025 05:15;97,73;95,48;97,13;96,07;95,47;85,90;91,23;91,52;99,60;98,53;95,42;100,70;98,72;-;105,10;100,04;99,31
27.08.2025 05:15;27.08.2025 05:30;97,73;95,48;97,13;96,07;95,47;85,90;91,23;91,52;99,60;98,53;95,42;100,70;98,72;-;105,10;100,04;99,31
27.08.2025 05:30;27.08.2025 05:45;97,73;95,48;97,13;96,07;95,47;85,90;91,23;91,52;99,60;98,53;95,42;100,70;98,72;-;105,10;100,04;99,31
27.08.2025 05:45;27.08.2025 06:00;97,73;95,48;97,13;96,07;95,47;85,90;91,23;91,52;99,60;98,53;95,42;100,70;98,72;-;105,10;100,04;99,31
27.08.2025 06:00;27.08.2025 06:15;110,00;107,13;109,87;109,10;109,70;102,84;99,90;96,70;109,98;110,31;109,39;110,30;110,37;-;114,32;109,55;109,99
27.08.2025 06:15;27.08.2025 06:30;110,00;107,13;109,87;109,10;109,70;102,84;99,90;96,70;109,98;110,31;109,39;110,30;110,37;-;114,32;109,55;109,99
27.08.2025 06:30;27.08.2025 06:45;110,00;107,13;109,87;109,10;109,70;102,84;99,90;96,70;109,98;110,31;109,39;110,30;110,37;-;114,32;109,55;109,99
27.08.2025 06:45;27.08.2025 07:00;110,00;107,13;109,87;109,10;109,70;102,84;99,90;96,70;109,98;110,31;109,39;110,30;110,37;-;114,32;109,55;109,99
27.08.2025 07:00;27.08.2025 07:15;115,19;114,28;118,00;115,38;116,91;113,12;108,17;108,00;115,53;115,43;116,75;114,31;115,52;-;129,00;115,33;115,44
27.08.2025 07:15;27.08.2025 07:30;115,19;114,28;118,00;115,38;116,91;113,12;108,17;108,00;115,53;115,43;116,75;114,31;115,52;-;129,00;115,33;115,44
27.08.2025 07:30;27.08.2025 07:45;115,19;114,28;118,00;115,38;116,91;113,12;108,17;108,00;115,53;115,43;116,75;114,31;115,52;-;129,00;115,33;115,44
27.08.2025 07:45;27.08.2025 08:00;115,19;114,28;118,00;115,38;116,91;113,12;108,17;108,00;115,53;115,43;116,75;114,31;115,52;-;129,00;115,33;115,44
27.08.2025 08:00;27.08.2025 08:15;113,64;112,85;113,64;113,72;114,48;113,64;113,64;105,72;113,64;113,64;114,32;111,25;113,64;-;130,00;113,64;113,64
27.08.2025 08:15;27.08.2025 08:30;113,64;112,85;113,64;113,72;114,48;113,64;113,64;105,72;113,64;113,64;114,32;111,25;113,64;-;130,00;113,64;113,64
27.08.2025 08:30;27.08.2025 08:45;113,64;112,85;113,64;113,72;114,48;113,64;113,64;105,72;113,64;113,64;114,32;111,25;113,64;-;130,00;113,64;113,64
27.08.2025 08:45;27.08.2025 09:00;113,64;112,85;113,64;113,72;114,48;113,64;113,64;105,72;113,64;113,64;114,32;111,25;113,64;-;130,00;113,64;113,64
27.08.2025 09:00;27.08.2025 09:15;101,63;100,82;101,63;101,63;101,63;101,63;101,63;96,74;101,63;101,63;101,55;97,72;101,63;-;132,35;101,63;101,63
27.08.2025 09:15;27.08.2025 09:30;101,63;100,82;101,63;101,63;101,63;101,63;101,63;96,74;101,63;101,63;101,55;97,72;101,63;-;132,35;101,63;101,63
27.08.2025 09:30;27.08.2025 09:45;101,63;100,82;101,63;101,63;101,63;101,63;101,63;96,74;101,63;101,63;101,55;97,72;101,63;-;132,35;101,63;101,63
27.08.2025 09:45;27.08.2025 10:00;101,63;100,82;101,63;101,63;101,63;101,63;101,63;96,74;101,63;101,63;101,55;97,72;101,63;-;132,35;101,63;101,63
27.08.2025 10:00;27.08.2025 10:15;86,00;86,17;85,42;86,57;90,61;85,21;85,45;90,61;75,08;90,52;90,61;84,21;83,54;-;121,00;73,22;62,01
27.08.2025 10:15;27.08.2025 10:30;86,00;86,17;85,42;86,57;90,61;85,21;85,45;90,61;75,08;90,52;90,61;84,21;83,54;-;121,00;73,22;62,01
27.08.2025 10:30;27.08.2025 10:45;86,00;86,17;85,42;86,57;90,61;85,21;85,45;90,61;75,08;90,52;90,61;84,21;83,54;-;121,00;73,22;62,01
27.08.2025 10:45;27.08.2025 11:00;86,00;86,17;85,42;86,57;90,61;85,21;85,45;90,61;75,08;90,52;90,61;84,21;83,54;-;121,00;73,22;62,01
27.08.2025 11:00;27.08.2025 11:15;79,29;81,34;78,85;80,03;84,95;77,75;79,01;84,95;73,09;92,47;84,95;77,58;81,08;-;120,00;66,72;47,99
27.08.2025 11:15;27.08.2025 11:30;79,29;81,34;78,85;80,03;84,95;77,75;79,01;84,95;73,09;92,47;84,95;77,58;81,08;-;120,00;66,72;47,99
27.08.2025 11:30;27.08.2025 11:45;79,29;81,34;78,85;80,03;84,95;77,75;79,01;84,95;73,09;92,47;84,95;77,58;81,08;-;120,00;66,72;47,99
27.08.2025 11:45;27.08.2025 12:00;79,29;81,34;78,85;80,03;84,95;77,75;79,01;84,95;73,09;92,47;84,95;77,58;81,08;-;120,00;66,72;47,99
27.08.2025 12:00;27.08.2025 12:15;64,38;64,74;64,00;64,64;66,44;63,65;64,16;66,44;61,05;71,47;66,44;58,44;65,36;-;111,00;57,61;47,49
